time,vehicle_id,event
2015-02-06 14:16:00+00,V18552,dropoff
2015-02-06 14:16:00+00,V17133,dropoff
2015-02-06 14:16:00+00,V14887,dropoff
2015-02-06 14:16:00+00,V20155,dropoff
2015-02-06 14:16:00+00,V14680,pickup
2015-02-06 14:16:00+00,V18427,pickup
2015-02-06 14:16:00+00,V18851,pickup
2015-02-06 14:16:00+00,V19768,pickup
2015-02-06 14:16:00+00,V16534,pickup
2015-02-06 14:16:00+00,V21368,pickup
2015-02-06 14:16:00+00,V16238,pickup
2015-02-06 14:16:00+00,V20867,pickup
2015-02-06 14:16:00+00,V19600,pickup
2015-02-06 14:16:00+00,V21540,pickup
2015-02-06 14:17:00+00,V20339,dropoff
2015-02-06 14:17:00+00,V20855,dropoff
2015-02-06 14:17:00+00,V16256,dropoff
2015-02-06 14:17:00+00,V18620,dropoff
2015-02-06 14:17:00+00,V17886,dropoff
2015-02-06 14:17:00+00,V17676,dropoff
2015-02-06 14:17:00+00,V17340,dropoff
2015-02-06 14:17:00+00,V14814,dropoff
2015-02-06 14:17:00+00,V17439,dropoff
2015-02-06 14:17:00+00,V21540,dropoff
2015-02-06 14:17:00+00,V19481,pickup
2015-02-06 14:17:00+00,V21353,pickup
2015-02-06 14:17:00+00,V19415,pickup
2015-02-06 14:17:00+00,V19132,pickup
2015-02-06 14:17:00+00,V18854,pickup
2015-02-06 14:17:00+00,V14637,pickup
2015-02-06 14:17:00+00,V20879,pickup
2015-02-06 14:17:00+00,V15279,pickup
2015-02-06 14:17:00+00,V15247,pickup
2015-02-06 14:17:00+00,V21612,pickup
2015-02-06 14:17:00+00,V19570,pickup
2015-02-06 14:17:00+00,V17496,pickup
2015-02-06 14:18:00+00,V18735,dropoff
2015-02-06 14:18:00+00,V19073,dropoff
2015-02-06 14:18:00+00,V19564,dropoff
2015-02-06 14:18:00+00,V19001,pickup
2015-02-06 14:18:00+00,V18550,pickup
2015-02-06 14:18:00+00,V21412,pickup
2015-02-06 14:18:00+00,V20366,pickup
2015-02-06 14:18:00+00,V17562,pickup
2015-02-06 14:18:00+00,V17533,pickup
2015-02-06 14:18:00+00,V21538,pickup
2015-02-06 14:18:00+00,V21121,pickup
2015-02-06 14:18:00+00,V20260,pickup
2015-02-06 14:18:00+00,V19004,pickup
2015-02-06 14:19:00+00,V17873,dropoff
2015-02-06 14:19:00+00,V18741,dropoff
2015-02-06 14:19:00+00,V18434,dropoff
2015-02-06 14:19:00+00,V18270,dropoff
2015-02-06 14:19:00+00,V20290,dropoff
2015-02-06 14:19:00+00,V18634,dropoff
2015-02-06 14:19:00+00,V21535,pickup
2015-02-06 14:19:00+00,V18472,pickup
2015-02-06 14:19:00+00,V20931,pickup
2015-02-06 14:19:00+00,V20005,pickup
2015-02-06 14:19:00+00,V17230,pickup
2015-02-06 14:19:00+00,V16229,pickup
2015-02-06 14:19:00+00,V15818,pickup
2015-02-06 14:20:00+00,V16195,dropoff
2015-02-06 14:20:00+00,V20942,dropoff
2015-02-06 14:20:00+00,V14656,dropoff
2015-02-06 14:20:00+00,V16733,dropoff
2015-02-06 14:20:00+00,V21382,dropoff
2015-02-06 14:20:00+00,V18529,dropoff
2015-02-06 14:20:00+00,V19600,dropoff
2015-02-06 14:20:00+00,V16296,pickup
2015-02-06 14:20:00+00,V17573,pickup
2015-02-06 14:20:00+00,V17956,pickup
2015-02-06 14:20:00+00,V16717,pickup
2015-02-06 14:20:00+00,V18125,pickup
2015-02-06 14:20:00+00,V16032,pickup
2015-02-06 14:21:00+00,V15815,dropoff
2015-02-06 14:21:00+00,V20644,dropoff
2015-02-06 14:21:00+00,V19395,dropoff
2015-02-06 14:21:00+00,V20256,dropoff
2015-02-06 14:21:00+00,V21023,dropoff
2015-02-06 14:21:00+00,V19004,dropoff
2015-02-06 14:21:00+00,V15700,pickup
2015-02-06 14:21:00+00,V17764,pickup
2015-02-06 14:21:00+00,V18205,pickup
2015-02-06 14:21:00+00,V20570,pickup
2015-02-06 14:21:00+00,V18431,pickup
2015-02-06 14:21:00+00,V21367,pickup
2015-02-06 14:22:00+00,V16605,dropoff
2015-02-06 14:22:00+00,V15767,dropoff
2015-02-06 14:22:00+00,V20307,dropoff
2015-02-06 14:22:00+00,V21368,dropoff
2015-02-06 14:22:00+00,V16238,dropoff
2015-02-06 14:22:00+00,V20867,dropoff
2015-02-06 14:22:00+00,V17496,dropoff
2015-02-06 14:22:00+00,V20260,dropoff
2015-02-06 14:22:00+00,V21283,pickup
2015-02-06 14:22:00+00,V15008,pickup
2015-02-06 14:22:00+00,V16666,pickup
2015-02-06 14:22:00+00,V16624,pickup
2015-02-06 14:22:00+00,V16792,pickup
2015-02-06 14:22:00+00,V20996,pickup
2015-02-06 14:22:00+00,V15154,pickup
2015-02-06 14:22:00+00,V15158,pickup
2015-02-06 14:23:00+00,V17334,dropoff
2015-02-06 14:23:00+00,V15253,dropoff
2015-02-06 14:23:00+00,V15173,dropoff
2015-02-06 14:23:00+00,V15918,dropoff
2015-02-06 14:23:00+00,V16527,dropoff
2015-02-06 14:23:00+00,V17162,dropoff
2015-02-06 14:23:00+00,V21246,dropoff
2015-02-06 14:23:00+00,V19038,dropoff
2015-02-06 14:23:00+00,V21612,dropoff
2015-02-06 14:23:00+00,V19570,dropoff
2015-02-06 14:23:00+00,V21121,dropoff
2015-02-06 14:23:00+00,V19381,pickup
2015-02-06 14:23:00+00,V21523,pickup
2015-02-06 14:23:00+00,V19430,pickup
2015-02-06 14:23:00+00,V17428,pickup
2015-02-06 14:23:00+00,V21480,pickup
2015-02-06 14:24:00+00,V20531,dropoff
2015-02-06 14:24:00+00,V20879,dropoff
2015-02-06 14:24:00+00,V15279,dropoff
2015-02-06 14:24:00+00,V15247,dropoff
2015-02-06 14:24:00+00,V17562,dropoff
2015-02-06 14:24:00+00,V17533,dropoff
2015-02-06 14:24:00+00,V21538,dropoff
2015-02-06 14:24:00+00,V15134,pickup
2015-02-06 14:24:00+00,V20929,pickup
2015-02-06 14:24:00+00,V15905,pickup
2015-02-06 14:24:00+00,V21503,pickup
2015-02-06 14:24:00+00,V21194,pickup
2015-02-06 14:25:00+00,V14866,dropoff
2015-02-06 14:25:00+00,V19132,dropoff
2015-02-06 14:25:00+00,V18854,dropoff
2015-02-06 14:25:00+00,V14637,dropoff
2015-02-06 14:25:00+00,V17279,pickup
2015-02-06 14:25:00+00,V21584,pickup
2015-02-06 14:25:00+00,V17750,pickup
2015-02-06 14:25:00+00,V15463,pickup
2015-02-06 14:25:00+00,V19496,pickup
2015-02-06 14:25:00+00,V21602,pickup
2015-02-06 14:25:00+00,V16320,pickup
2015-02-06 14:25:00+00,V18583,pickup
2015-02-06 14:25:00+00,V18048,pickup
2015-02-06 14:25:00+00,V16510,pickup
2015-02-06 14:25:00+00,V17109,pickup
2015-02-06 14:25:00+00,V15139,pickup
2015-02-06 14:26:00+00,V16931,dropoff
2015-02-06 14:26:00+00,V17281,dropoff
2015-02-06 14:26:00+00,V19884,dropoff
2015-02-06 14:26:00+00,V16589,dropoff
2015-02-06 14:26:00+00,V16534,dropoff
2015-02-06 14:26:00+00,V20005,dropoff
2015-02-06 14:26:00+00,V17230,dropoff
2015-02-06 14:26:00+00,V16229,dropoff
2015-02-06 14:26:00+00,V15818,dropoff
2015-02-06 14:26:00+00,V18125,dropoff
2015-02-06 14:26:00+00,V16032,dropoff
2015-02-06 14:26:00+00,V19703,pickup
2015-02-06 14:26:00+00,V18186,pickup
2015-02-06 14:26:00+00,V16785,pickup
2015-02-06 14:26:00+00,V21328,pickup
2015-02-06 14:26:00+00,V21520,pickup
2015-02-06 14:26:00+00,V18270,pickup
2015-02-06 14:26:00+00,V16262,pickup
2015-02-06 14:27:00+00,V17956,dropoff
2015-02-06 14:27:00+00,V16717,dropoff
2015-02-06 14:27:00+00,V15158,dropoff
2015-02-06 14:27:00+00,V21480,dropoff
2015-02-06 14:27:00+00,V19073,pickup
2015-02-06 14:27:00+00,V15837,pickup
2015-02-06 14:27:00+00,V21143,pickup
2015-02-06 14:27:00+00,V16433,pickup
2015-02-06 14:27:00+00,V18645,pickup
2015-02-06 14:27:00+00,V17196,pickup
2015-02-06 14:28:00+00,V15402,dropoff
2015-02-06 14:28:00+00,V19768,dropoff
2015-02-06 14:28:00+00,V20366,dropoff
2015-02-06 14:28:00+00,V20931,dropoff
2015-02-06 14:28:00+00,V21367,dropoff
2015-02-06 14:28:00+00,V15154,dropoff
2015-02-06 14:28:00+00,V16510,dropoff
2015-02-06 14:28:00+00,V17109,dropoff
2015-02-06 14:28:00+00,V15139,dropoff
2015-02-06 14:28:00+00,V19061,pickup
2015-02-06 14:28:00+00,V20110,pickup
2015-02-06 14:28:00+00,V14660,pickup
2015-02-06 14:28:00+00,V21368,pickup
2015-02-06 14:29:00+00,V21248,dropoff
2015-02-06 14:29:00+00,V18744,dropoff
2015-02-06 14:29:00+00,V18851,dropoff
2015-02-06 14:29:00+00,V19415,dropoff
2015-02-06 14:29:00+00,V21412,dropoff
2015-02-06 14:29:00+00,V18431,dropoff
2015-02-06 14:29:00+00,V16624,dropoff
2015-02-06 14:29:00+00,V16792,dropoff
2015-02-06 14:29:00+00,V20996,dropoff
2015-02-06 14:29:00+00,V16262,dropoff
2015-02-06 14:29:00+00,V20738,pickup
2015-02-06 14:29:00+00,V21221,pickup
2015-02-06 14:29:00+00,V21228,pickup
2015-02-06 14:29:00+00,V18174,pickup
2015-02-06 14:29:00+00,V15007,pickup
2015-02-06 14:29:00+00,V16624,pickup
2015-02-06 14:29:00+00,V20256,pickup
2015-02-06 14:29:00+00,V20860,pickup
2015-02-06 14:29:00+00,V21286,pickup
2015-02-06 14:30:00+00,V14624,dropoff
2015-02-06 14:30:00+00,V18550,dropoff
2015-02-06 14:30:00+00,V17573,dropoff
2015-02-06 14:30:00+00,V18205,dropoff
2015-02-06 14:30:00+00,V20570,dropoff
2015-02-06 14:30:00+00,V19430,dropoff
2015-02-06 14:30:00+00,V17428,dropoff
2015-02-06 14:30:00+00,V21194,dropoff
2015-02-06 14:30:00+00,V18270,dropoff
2015-02-06 14:30:00+00,V17538,pickup
2015-02-06 14:30:00+00,V16654,pickup
2015-02-06 14:30:00+00,V21366,pickup
2015-02-06 14:30:00+00,V20084,pickup
2015-02-06 14:30:00+00,V17504,pickup
2015-02-06 14:30:00+00,V14959,pickup
2015-02-06 14:30:00+00,V16806,pickup
2015-02-06 14:30:00+00,V14979,pickup
2015-02-06 14:30:00+00,V15378,pickup
2015-02-06 14:31:00+00,V18427,dropoff
2015-02-06 14:31:00+00,V16666,dropoff
2015-02-06 14:31:00+00,V21523,dropoff
2015-02-06 14:31:00+00,V21503,dropoff
2015-02-06 14:31:00+00,V21328,dropoff
2015-02-06 14:31:00+00,V21520,dropoff
2015-02-06 14:31:00+00,V17196,dropoff
2015-02-06 14:31:00+00,V21323,pickup
2015-02-06 14:31:00+00,V16572,pickup
2015-02-06 14:31:00+00,V18092,pickup
2015-02-06 14:31:00+00,V21629,pickup
2015-02-06 14:31:00+00,V16147,pickup
2015-02-06 14:31:00+00,V14965,pickup
2015-02-06 14:32:00+00,V17764,dropoff
2015-02-06 14:32:00+00,V19381,dropoff
2015-02-06 14:32:00+00,V20929,dropoff
2015-02-06 14:32:00+00,V15905,dropoff
2015-02-06 14:32:00+00,V16320,dropoff
2015-02-06 14:32:00+00,V18583,dropoff
2015-02-06 14:32:00+00,V18048,dropoff
2015-02-06 14:32:00+00,V17216,pickup
2015-02-06 14:32:00+00,V18950,pickup
2015-02-06 14:32:00+00,V15590,pickup
2015-02-06 14:32:00+00,V20260,pickup
2015-02-06 14:32:00+00,V20155,pickup
2015-02-06 14:32:00+00,V21661,pickup
2015-02-06 14:32:00+00,V18974,pickup
2015-02-06 14:32:00+00,V19395,pickup
2015-02-06 14:32:00+00,V17621,pickup
2015-02-06 14:32:00+00,V14828,pickup
2015-02-06 14:32:00+00,V18605,pickup
2015-02-06 14:32:00+00,V15286,pickup
2015-02-06 14:32:00+00,V20867,pickup
2015-02-06 14:33:00+00,V20000,dropoff
2015-02-06 14:33:00+00,V18472,dropoff
2015-02-06 14:33:00+00,V16296,dropoff
2015-02-06 14:33:00+00,V21602,dropoff
2015-02-06 14:33:00+00,V21368,dropoff
2015-02-06 14:33:00+00,V21286,dropoff
2015-02-06 14:33:00+00,V14979,dropoff
2015-02-06 14:33:00+00,V15378,dropoff
2015-02-06 14:33:00+00,V15018,pickup
2015-02-06 14:33:00+00,V17100,pickup
2015-02-06 14:33:00+00,V16706,pickup
2015-02-06 14:33:00+00,V20204,pickup
2015-02-06 14:33:00+00,V15756,pickup
2015-02-06 14:33:00+00,V16320,pickup
2015-02-06 14:33:00+00,V20745,pickup
2015-02-06 14:33:00+00,V19672,pickup
2015-02-06 14:33:00+00,V21011,pickup
2015-02-06 14:34:00+00,V18618,dropoff
2015-02-06 14:34:00+00,V19496,dropoff
2015-02-06 14:34:00+00,V20860,dropoff
2015-02-06 14:34:00+00,V19217,pickup
2015-02-06 14:34:00+00,V18205,pickup
2015-02-06 14:34:00+00,V17739,pickup
2015-02-06 14:34:00+00,V20996,pickup
2015-02-06 14:34:00+00,V19098,pickup
2015-02-06 14:35:00+00,V16624,dropoff
2015-02-06 14:35:00+00,V20256,dropoff
2015-02-06 14:35:00+00,V14959,dropoff
2015-02-06 14:35:00+00,V16806,dropoff
2015-02-06 14:35:00+00,V17697,pickup
2015-02-06 14:35:00+00,V15173,pickup
2015-02-06 14:35:00+00,V18379,pickup
2015-02-06 14:35:00+00,V16737,pickup
2015-02-06 14:35:00+00,V16960,pickup
2015-02-06 14:35:00+00,V18088,pickup
2015-02-06 14:35:00+00,V17742,pickup
2015-02-06 14:35:00+00,V20513,pickup
2015-02-06 14:35:00+00,V19871,pickup
2015-02-06 14:36:00+00,V17898,dropoff
2015-02-06 14:36:00+00,V16785,dropoff
2015-02-06 14:36:00+00,V15007,dropoff
2015-02-06 14:36:00+00,V17504,dropoff
2015-02-06 14:36:00+00,V14965,dropoff
2015-02-06 14:36:00+00,V18605,dropoff
2015-02-06 14:36:00+00,V20867,dropoff
2015-02-06 14:36:00+00,V17367,pickup
2015-02-06 14:36:00+00,V17668,pickup
2015-02-06 14:36:00+00,V18580,pickup
2015-02-06 14:36:00+00,V17038,pickup
2015-02-06 14:36:00+00,V17997,pickup
2015-02-06 14:36:00+00,V14959,pickup
2015-02-06 14:36:00+00,V20663,pickup
2015-02-06 14:37:00+00,V18008,dropoff
2015-02-06 14:37:00+00,V15008,dropoff
2015-02-06 14:37:00+00,V18645,dropoff
2015-02-06 14:37:00+00,V20110,dropoff
2015-02-06 14:37:00+00,V14660,dropoff
2015-02-06 14:37:00+00,V20084,dropoff
2015-02-06 14:37:00+00,V15286,dropoff
2015-02-06 14:37:00+00,V21011,dropoff
2015-02-06 14:37:00+00,V20799,pickup
2015-02-06 14:37:00+00,V21507,pickup
2015-02-06 14:37:00+00,V21211,pickup
2015-02-06 14:37:00+00,V18368,pickup
2015-02-06 14:37:00+00,V16846,pickup
2015-02-06 14:37:00+00,V19696,pickup
2015-02-06 14:38:00+00,V16433,dropoff
2015-02-06 14:38:00+00,V19672,dropoff
2015-02-06 14:38:00+00,V15313,pickup
2015-02-06 14:38:00+00,V17704,pickup
2015-02-06 14:38:00+00,V20316,pickup
2015-02-06 14:38:00+00,V20895,pickup
2015-02-06 14:38:00+00,V20362,pickup
2015-02-06 14:38:00+00,V16135,pickup
2015-02-06 14:38:00+00,V16470,pickup
2015-02-06 14:38:00+00,V18606,pickup
2015-02-06 14:38:00+00,V19442,pickup
2015-02-06 14:39:00+00,V19001,dropoff
2015-02-06 14:39:00+00,V21283,dropoff
2015-02-06 14:39:00+00,V15463,dropoff
2015-02-06 14:39:00+00,V18186,dropoff
2015-02-06 14:39:00+00,V19061,dropoff
2015-02-06 14:39:00+00,V14828,dropoff
2015-02-06 14:39:00+00,V19098,dropoff
2015-02-06 14:39:00+00,V20513,dropoff
2015-02-06 14:39:00+00,V19871,dropoff
2015-02-06 14:39:00+00,V14959,dropoff
2015-02-06 14:39:00+00,V20663,dropoff
2015-02-06 14:39:00+00,V17014,pickup
2015-02-06 14:39:00+00,V21355,pickup
2015-02-06 14:39:00+00,V19624,pickup
2015-02-06 14:39:00+00,V14775,pickup
2015-02-06 14:39:00+00,V20764,pickup
2015-02-06 14:40:00+00,V17750,dropoff
2015-02-06 14:40:00+00,V21366,dropoff
2015-02-06 14:40:00+00,V16147,dropoff
2015-02-06 14:40:00+00,V21661,dropoff
2015-02-06 14:40:00+00,V18974,dropoff
2015-02-06 14:40:00+00,V19395,dropoff
2015-02-06 14:40:00+00,V17621,dropoff
2015-02-06 14:40:00+00,V20745,dropoff
2015-02-06 14:40:00+00,V16219,pickup
2015-02-06 14:40:00+00,V20598,pickup
2015-02-06 14:40:00+00,V16229,pickup
2015-02-06 14:40:00+00,V17957,pickup
2015-02-06 14:40:00+00,V15746,pickup
2015-02-06 14:41:00+00,V14680,dropoff
2015-02-06 14:41:00+00,V19703,dropoff
2015-02-06 14:41:00+00,V21629,dropoff
2015-02-06 14:41:00+00,V20155,dropoff
2015-02-06 14:41:00+00,V17742,dropoff
2015-02-06 14:41:00+00,V17997,dropoff
2015-02-06 14:41:00+00,V16846,dropoff
2015-02-06 14:41:00+00,V19696,dropoff
2015-02-06 14:41:00+00,V18606,dropoff
2015-02-06 14:41:00+00,V19442,dropoff
2015-02-06 14:41:00+00,V20080,pickup
2015-02-06 14:41:00+00,V17196,pickup
2015-02-06 14:41:00+00,V17109,pickup
2015-02-06 14:41:00+00,V18647,pickup
2015-02-06 14:41:00+00,V19715,pickup
2015-02-06 14:41:00+00,V16810,pickup
2015-02-06 14:41:00+00,V20846,pickup
2015-02-06 14:41:00+00,V20998,pickup
2015-02-06 14:41:00+00,V17172,pickup
2015-02-06 14:41:00+00,V15395,pickup
2015-02-06 14:41:00+00,V15374,pickup
2015-02-06 14:41:00+00,V17782,pickup
2015-02-06 14:41:00+00,V18844,pickup
2015-02-06 14:41:00+00,V21376,pickup
2015-02-06 14:42:00+00,V21353,dropoff
2015-02-06 14:42:00+00,V21143,dropoff
2015-02-06 14:42:00+00,V21228,dropoff
2015-02-06 14:42:00+00,V18174,dropoff
2015-02-06 14:42:00+00,V16572,dropoff
2015-02-06 14:42:00+00,V18092,dropoff
2015-02-06 14:42:00+00,V20260,dropoff
2015-02-06 14:42:00+00,V16737,dropoff
2015-02-06 14:42:00+00,V16960,dropoff
2015-02-06 14:42:00+00,V18088,dropoff
2015-02-06 14:42:00+00,V17367,dropoff
2015-02-06 14:42:00+00,V17668,dropoff
2015-02-06 14:42:00+00,V18580,dropoff
2015-02-06 14:42:00+00,V17038,dropoff
2015-02-06 14:42:00+00,V14775,dropoff
2015-02-06 14:42:00+00,V20764,dropoff
2015-02-06 14:42:00+00,V21536,pickup
2015-02-06 14:42:00+00,V14921,pickup
2015-02-06 14:42:00+00,V15289,pickup
2015-02-06 14:42:00+00,V21400,pickup
2015-02-06 14:42:00+00,V15011,pickup
2015-02-06 14:43:00+00,V17348,dropoff
2015-02-06 14:43:00+00,V15437,dropoff
2015-02-06 14:43:00+00,V19778,dropoff
2015-02-06 14:43:00+00,V21584,dropoff
2015-02-06 14:43:00+00,V15837,dropoff
2015-02-06 14:43:00+00,V16654,dropoff
2015-02-06 14:43:00+00,V21355,dropoff
2015-02-06 14:43:00+00,V19624,dropoff
2015-02-06 14:43:00+00,V18953,pickup
2015-02-06 14:43:00+00,V19154,pickup
2015-02-06 14:43:00+00,V15466,pickup
2015-02-06 14:43:00+00,V18236,pickup
2015-02-06 14:43:00+00,V14993,pickup
2015-02-06 14:43:00+00,V20170,pickup
2015-02-06 14:43:00+00,V14814,pickup
2015-02-06 14:43:00+00,V21042,pickup
2015-02-06 14:43:00+00,V18318,pickup
2015-02-06 14:43:00+00,V18508,pickup
2015-02-06 14:43:00+00,V15849,pickup
2015-02-06 14:43:00+00,V18079,pickup
2015-02-06 14:44:00+00,V20059,dropoff
2015-02-06 14:44:00+00,V19073,dropoff
2015-02-06 14:44:00+00,V17538,dropoff
2015-02-06 14:44:00+00,V15746,dropoff
2015-02-06 14:44:00+00,V21223,pickup
2015-02-06 14:44:00+00,V21341,pickup
2015-02-06 14:44:00+00,V16256,pickup
2015-02-06 14:44:00+00,V16765,pickup
2015-02-06 14:44:00+00,V19216,pickup
2015-02-06 14:44:00+00,V16701,pickup
2015-02-06 14:44:00+00,V19040,pickup
2015-02-06 14:44:00+00,V19038,pickup
2015-02-06 14:44:00+00,V17371,pickup
2015-02-06 14:45:00+00,V16320,dropoff
2015-02-06 14:45:00+00,V21376,dropoff
2015-02-06 14:45:00+00,V18528,pickup
2015-02-06 14:45:00+00,V15754,pickup
2015-02-06 14:45:00+00,V19469,pickup
2015-02-06 14:45:00+00,V18620,pickup
2015-02-06 14:45:00+00,V19335,pickup
2015-02-06 14:45:00+00,V19496,pickup
2015-02-06 14:45:00+00,V14923,pickup
2015-02-06 14:45:00+00,V19719,pickup
2015-02-06 14:45:00+00,V21353,pickup
2015-02-06 14:45:00+00,V18827,pickup
2015-02-06 14:46:00+00,V19481,dropoff
2015-02-06 14:46:00+00,V17279,dropoff
2015-02-06 14:46:00+00,V15590,dropoff
2015-02-06 14:46:00+00,V15756,dropoff
2015-02-06 14:46:00+00,V20996,dropoff
2015-02-06 14:46:00+00,V18379,dropoff
2015-02-06 14:46:00+00,V18368,dropoff
2015-02-06 14:46:00+00,V16135,dropoff
2015-02-06 14:46:00+00,V16470,dropoff
2015-02-06 14:46:00+00,V17782,dropoff
2015-02-06 14:46:00+00,V18844,dropoff
2015-02-06 14:46:00+00,V15011,dropoff
2015-02-06 14:46:00+00,V18079,dropoff
2015-02-06 14:46:00+00,V16704,pickup
2015-02-06 14:46:00+00,V21540,pickup
2015-02-06 14:46:00+00,V17834,pickup
2015-02-06 14:46:00+00,V17069,pickup
2015-02-06 14:46:00+00,V18165,pickup
2015-02-06 14:46:00+00,V19768,pickup
2015-02-06 14:46:00+00,V18634,pickup
2015-02-06 14:47:00+00,V18950,dropoff
2015-02-06 14:47:00+00,V16706,dropoff
2015-02-06 14:47:00+00,V17739,dropoff
2015-02-06 14:47:00+00,V15173,dropoff
2015-02-06 14:47:00+00,V21211,dropoff
2015-02-06 14:47:00+00,V16229,dropoff
2015-02-06 14:47:00+00,V17957,dropoff
2015-02-06 14:47:00+00,V17172,dropoff
2015-02-06 14:47:00+00,V15395,dropoff
2015-02-06 14:47:00+00,V15374,dropoff
2015-02-06 14:47:00+00,V17371,dropoff
2015-02-06 14:47:00+00,V21538,pickup
2015-02-06 14:47:00+00,V17020,pickup
2015-02-06 14:47:00+00,V21355,pickup
2015-02-06 14:47:00+00,V21285,pickup
2015-02-06 14:47:00+00,V16470,pickup
2015-02-06 14:47:00+00,V17486,pickup
2015-02-06 14:47:00+00,V17198,pickup
2015-02-06 14:47:00+00,V20838,pickup
2015-02-06 14:48:00+00,V21323,dropoff
2015-02-06 14:48:00+00,V20204,dropoff
2015-02-06 14:48:00+00,V21507,dropoff
2015-02-06 14:48:00+00,V17014,dropoff
2015-02-06 14:48:00+00,V21400,dropoff
2015-02-06 14:48:00+00,V19038,dropoff
2015-02-06 14:48:00+00,V15208,pickup
2015-02-06 14:48:00+00,V16995,pickup
2015-02-06 14:48:00+00,V19871,pickup
2015-02-06 14:48:00+00,V15696,pickup
2015-02-06 14:48:00+00,V16276,pickup
2015-02-06 14:48:00+00,V17532,pickup
2015-02-06 14:48:00+00,V15910,pickup
2015-02-06 14:49:00+00,V17100,dropoff
2015-02-06 14:49:00+00,V18205,dropoff
2015-02-06 14:49:00+00,V20598,dropoff
2015-02-06 14:49:00+00,V15289,dropoff
2015-02-06 14:49:00+00,V15849,dropoff
2015-02-06 14:49:00+00,V18659,pickup
2015-02-06 14:49:00+00,V17905,pickup
2015-02-06 14:49:00+00,V20122,pickup
2015-02-06 14:49:00+00,V19281,pickup
2015-02-06 14:49:00+00,V20563,pickup
2015-02-06 14:49:00+00,V18755,pickup
2015-02-06 14:49:00+00,V17860,pickup
2015-02-06 14:50:00+00,V15700,dropoff
2015-02-06 14:50:00+00,V20895,dropoff
2015-02-06 14:50:00+00,V20362,dropoff
2015-02-06 14:50:00+00,V19040,dropoff
2015-02-06 14:50:00+00,V18634,dropoff
2015-02-06 14:50:00+00,V19369,pickup
2015-02-06 14:50:00+00,V18488,pickup
2015-02-06 14:50:00+00,V20764,pickup
2015-02-06 14:50:00+00,V18125,pickup
2015-02-06 14:50:00+00,V15286,pickup
2015-02-06 14:50:00+00,V21269,pickup
2015-02-06 14:50:00+00,V16032,pickup
2015-02-06 14:50:00+00,V19017,pickup
2015-02-06 14:50:00+00,V15929,pickup
2015-02-06 14:50:00+00,V19038,pickup
2015-02-06 14:50:00+00,V19642,pickup
2015-02-06 14:50:00+00,V15628,pickup
2015-02-06 14:51:00+00,V20316,dropoff
2015-02-06 14:51:00+00,V16810,dropoff
2015-02-06 14:51:00+00,V18508,dropoff
2015-02-06 14:51:00+00,V18827,dropoff
2015-02-06 14:51:00+00,V19768,dropoff
2015-02-06 14:51:00+00,V19830,pickup
2015-02-06 14:51:00+00,V19001,pickup
2015-02-06 14:51:00+00,V17668,pickup
2015-02-06 14:51:00+00,V15837,pickup
2015-02-06 14:51:00+00,V21537,pickup
2015-02-06 14:51:00+00,V17997,pickup
2015-02-06 14:51:00+00,V16259,pickup
2015-02-06 14:52:00+00,V17216,dropoff
2015-02-06 14:52:00+00,V15018,dropoff
2015-02-06 14:52:00+00,V20799,dropoff
2015-02-06 14:52:00+00,V16219,dropoff
2015-02-06 14:52:00+00,V19715,dropoff
2015-02-06 14:52:00+00,V20846,dropoff
2015-02-06 14:52:00+00,V20998,dropoff
2015-02-06 14:52:00+00,V21042,dropoff
2015-02-06 14:52:00+00,V18318,dropoff
2015-02-06 14:52:00+00,V16765,dropoff
2015-02-06 14:52:00+00,V16701,dropoff
2015-02-06 14:52:00+00,V20838,dropoff
2015-02-06 14:52:00+00,V15910,dropoff
2015-02-06 14:52:00+00,V15428,pickup
2015-02-06 14:52:00+00,V18068,pickup
2015-02-06 14:52:00+00,V18275,pickup
2015-02-06 14:52:00+00,V20876,pickup
2015-02-06 14:52:00+00,V20053,pickup
2015-02-06 14:52:00+00,V15085,pickup
2015-02-06 14:52:00+00,V18975,pickup
2015-02-06 14:52:00+00,V17471,pickup
2015-02-06 14:52:00+00,V14631,pickup
2015-02-06 14:52:00+00,V18397,pickup
2015-02-06 14:52:00+00,V15115,pickup
2015-02-06 14:52:00+00,V16188,pickup
2015-02-06 14:52:00+00,V18606,pickup
2015-02-06 14:52:00+00,V19904,pickup
2015-02-06 14:52:00+00,V21461,pickup
2015-02-06 14:52:00+00,V21518,pickup
2015-02-06 14:53:00+00,V17704,dropoff
2015-02-06 14:53:00+00,V17109,dropoff
2015-02-06 14:53:00+00,V18647,dropoff
2015-02-06 14:53:00+00,V20170,dropoff
2015-02-06 14:53:00+00,V14814,dropoff
2015-02-06 14:53:00+00,V19216,dropoff
2015-02-06 14:53:00+00,V19719,dropoff
2015-02-06 14:53:00+00,V21353,dropoff
2015-02-06 14:53:00+00,V18165,dropoff
2015-02-06 14:53:00+00,V17198,dropoff
2015-02-06 14:53:00+00,V17532,dropoff
2015-02-06 14:53:00+00,V17860,dropoff
2015-02-06 14:53:00+00,V15628,dropoff
2015-02-06 14:53:00+00,V15018,pickup
2015-02-06 14:53:00+00,V19951,pickup
2015-02-06 14:53:00+00,V16468,pickup
2015-02-06 14:53:00+00,V21328,pickup
2015-02-06 14:53:00+00,V17367,pickup
2015-02-06 14:53:00+00,V19334,pickup
