trip_duration,pickup_time,dropoff_time,vehicle_id
1267,2015-02-07 10:22:00+00,2015-02-07 10:43:00+00,V21114
1056,2015-02-07 10:22:00+00,2015-02-07 10:40:00+00,V19771
995,2015-02-07 10:22:00+00,2015-02-07 10:38:00+00,V19594
860,2015-02-07 10:22:00+00,2015-02-07 10:37:00+00,V20166
652,2015-02-07 10:22:00+00,2015-02-07 10:33:00+00,V18181
420,2015-02-07 10:22:00+00,2015-02-07 10:29:00+00,V21283
232,2015-02-07 10:22:00+00,2015-02-07 10:26:00+00,V16934
198,2015-02-07 10:22:00+00,2015-02-07 10:26:00+00,V18410
158,2015-02-07 10:22:00+00,2015-02-07 10:24:00+00,V20959
939,2015-02-07 10:23:00+00,2015-02-07 10:39:00+00,V16336
876,2015-02-07 10:23:00+00,2015-02-07 10:38:00+00,V21151
504,2015-02-07 10:23:00+00,2015-02-07 10:31:00+00,V15206
385,2015-02-07 10:23:00+00,2015-02-07 10:29:00+00,V16822
339,2015-02-07 10:23:00+00,2015-02-07 10:29:00+00,V21364
309,2015-02-07 10:23:00+00,2015-02-07 10:28:00+00,V19583
129,2015-02-07 10:23:00+00,2015-02-07 10:25:00+00,V17797
772,2015-02-07 10:24:00+00,2015-02-07 10:37:00+00,V15621
597,2015-02-07 10:24:00+00,2015-02-07 10:34:00+00,V19028
336,2015-02-07 10:24:00+00,2015-02-07 10:30:00+00,V19968
263,2015-02-07 10:24:00+00,2015-02-07 10:29:00+00,V16194
226,2015-02-07 10:24:00+00,2015-02-07 10:28:00+00,V17769
1444,2015-02-07 10:25:00+00,2015-02-07 10:49:00+00,V16335
528,2015-02-07 10:25:00+00,2015-02-07 10:34:00+00,V19146
412,2015-02-07 10:25:00+00,2015-02-07 10:32:00+00,V15472
377,2015-02-07 10:25:00+00,2015-02-07 10:31:00+00,V17871
348,2015-02-07 10:25:00+00,2015-02-07 10:31:00+00,V21491
315,2015-02-07 10:25:00+00,2015-02-07 10:30:00+00,V19193
259,2015-02-07 10:25:00+00,2015-02-07 10:29:00+00,V18818
180,2015-02-07 10:25:00+00,2015-02-07 10:28:00+00,V21150
1131,2015-02-07 10:26:00+00,2015-02-07 10:45:00+00,V19242
508,2015-02-07 10:26:00+00,2015-02-07 10:35:00+00,V20818
387,2015-02-07 10:26:00+00,2015-02-07 10:32:00+00,V21584
379,2015-02-07 10:26:00+00,2015-02-07 10:32:00+00,V21217
227,2015-02-07 10:26:00+00,2015-02-07 10:30:00+00,V16056
221,2015-02-07 10:26:00+00,2015-02-07 10:30:00+00,V18127
217,2015-02-07 10:26:00+00,2015-02-07 10:30:00+00,V17813
721,2015-02-07 10:27:00+00,2015-02-07 10:40:00+00,V17352
635,2015-02-07 10:27:00+00,2015-02-07 10:37:00+00,V15242
634,2015-02-07 10:27:00+00,2015-02-07 10:37:00+00,V21639
401,2015-02-07 10:27:00+00,2015-02-07 10:33:00+00,V17208
216,2015-02-07 10:27:00+00,2015-02-07 10:30:00+00,V19455
186,2015-02-07 10:27:00+00,2015-02-07 10:30:00+00,V17377
175,2015-02-07 10:27:00+00,2015-02-07 10:30:00+00,V19209
631,2015-02-07 10:28:00+00,2015-02-07 10:39:00+00,V21479
556,2015-02-07 10:28:00+00,2015-02-07 10:37:00+00,V18373
499,2015-02-07 10:28:00+00,2015-02-07 10:36:00+00,V18901
421,2015-02-07 10:28:00+00,2015-02-07 10:35:00+00,V18762
377,2015-02-07 10:28:00+00,2015-02-07 10:34:00+00,V20792
322,2015-02-07 10:28:00+00,2015-02-07 10:33:00+00,V16091
290,2015-02-07 10:28:00+00,2015-02-07 10:33:00+00,V18966
248,2015-02-07 10:28:00+00,2015-02-07 10:32:00+00,V18767
1296,2015-02-07 10:29:00+00,2015-02-07 10:50:00+00,V15586
1292,2015-02-07 10:29:00+00,2015-02-07 10:51:00+00,V16978
821,2015-02-07 10:29:00+00,2015-02-07 10:43:00+00,V19574
815,2015-02-07 10:29:00+00,2015-02-07 10:43:00+00,V20077
797,2015-02-07 10:29:00+00,2015-02-07 10:43:00+00,V19998
690,2015-02-07 10:29:00+00,2015-02-07 10:41:00+00,V18924
659,2015-02-07 10:29:00+00,2015-02-07 10:40:00+00,V16811
650,2015-02-07 10:29:00+00,2015-02-07 10:40:00+00,V14860
647,2015-02-07 10:29:00+00,2015-02-07 10:40:00+00,V16967
570,2015-02-07 10:29:00+00,2015-02-07 10:39:00+00,V17175
551,2015-02-07 10:29:00+00,2015-02-07 10:38:00+00,V20548
525,2015-02-07 10:29:00+00,2015-02-07 10:38:00+00,V16222
510,2015-02-07 10:29:00+00,2015-02-07 10:38:00+00,V18682
446,2015-02-07 10:29:00+00,2015-02-07 10:36:00+00,V15082
419,2015-02-07 10:29:00+00,2015-02-07 10:36:00+00,V16045
272,2015-02-07 10:29:00+00,2015-02-07 10:33:00+00,V17372
208,2015-02-07 10:29:00+00,2015-02-07 10:33:00+00,V20749
89,2015-02-07 10:29:00+00,2015-02-07 10:31:00+00,V19652
1061,2015-02-07 10:30:00+00,2015-02-07 10:48:00+00,V17089
806,2015-02-07 10:30:00+00,2015-02-07 10:44:00+00,V16713
476,2015-02-07 10:30:00+00,2015-02-07 10:38:00+00,V18100
256,2015-02-07 10:30:00+00,2015-02-07 10:34:00+00,V17783
236,2015-02-07 10:30:00+00,2015-02-07 10:34:00+00,V16066
428,2015-02-07 10:31:00+00,2015-02-07 10:38:00+00,V21658
428,2015-02-07 10:31:00+00,2015-02-07 10:38:00+00,V21535
384,2015-02-07 10:31:00+00,2015-02-07 10:38:00+00,V14854
1032,2015-02-07 10:32:00+00,2015-02-07 10:49:00+00,V14760
923,2015-02-07 10:32:00+00,2015-02-07 10:47:00+00,V20269
788,2015-02-07 10:32:00+00,2015-02-07 10:45:00+00,V21406
667,2015-02-07 10:32:00+00,2015-02-07 10:44:00+00,V18249
588,2015-02-07 10:32:00+00,2015-02-07 10:42:00+00,V21610
399,2015-02-07 10:32:00+00,2015-02-07 10:39:00+00,V15722
315,2015-02-07 10:32:00+00,2015-02-07 10:37:00+00,V15724
283,2015-02-07 10:32:00+00,2015-02-07 10:37:00+00,V21577
1432,2015-02-07 10:33:00+00,2015-02-07 10:57:00+00,V15585
534,2015-02-07 10:33:00+00,2015-02-07 10:41:00+00,V15148
508,2015-02-07 10:33:00+00,2015-02-07 10:41:00+00,V21584
477,2015-02-07 10:33:00+00,2015-02-07 10:40:00+00,V20910
400,2015-02-07 10:33:00+00,2015-02-07 10:40:00+00,V19785
279,2015-02-07 10:33:00+00,2015-02-07 10:37:00+00,V16006
1016,2015-02-07 10:34:00+00,2015-02-07 10:51:00+00,V19924
915,2015-02-07 10:34:00+00,2015-02-07 10:50:00+00,V17509
900,2015-02-07 10:34:00+00,2015-02-07 10:49:00+00,V21192
868,2015-02-07 10:34:00+00,2015-02-07 10:48:00+00,V21389
785,2015-02-07 10:34:00+00,2015-02-07 10:47:00+00,V15730
606,2015-02-07 10:34:00+00,2015-02-07 10:44:00+00,V19138
383,2015-02-07 10:34:00+00,2015-02-07 10:41:00+00,V17230
376,2015-02-07 10:34:00+00,2015-02-07 10:40:00+00,V15759
294,2015-02-07 10:34:00+00,2015-02-07 10:39:00+00,V21414
183,2015-02-07 10:34:00+00,2015-02-07 10:37:00+00,V17878
171,2015-02-07 10:34:00+00,2015-02-07 10:37:00+00,V18399
2049,2015-02-07 10:35:00+00,2015-02-07 11:09:00+00,V21066
2050,2015-02-07 10:35:00+00,2015-02-07 11:09:00+00,V14991
1525,2015-02-07 10:35:00+00,2015-02-07 11:01:00+00,V14724
1373,2015-02-07 10:35:00+00,2015-02-07 10:58:00+00,V16977
568,2015-02-07 10:35:00+00,2015-02-07 10:44:00+00,V17711
354,2015-02-07 10:35:00+00,2015-02-07 10:40:00+00,V19420
355,2015-02-07 10:36:00+00,2015-02-07 10:42:00+00,V16648
18559,2015-02-07 10:36:00+00,2015-02-07 15:46:00+00,V14988
840,2015-02-07 10:36:00+00,2015-02-07 10:50:00+00,V20052
721,2015-02-07 10:36:00+00,2015-02-07 10:48:00+00,V21356
712,2015-02-07 10:36:00+00,2015-02-07 10:48:00+00,V15704
708,2015-02-07 10:36:00+00,2015-02-07 10:47:00+00,V18669
349,2015-02-07 10:36:00+00,2015-02-07 10:42:00+00,V18753
337,2015-02-07 10:36:00+00,2015-02-07 10:42:00+00,V19463
322,2015-02-07 10:36:00+00,2015-02-07 10:41:00+00,V18181
296,2015-02-07 10:36:00+00,2015-02-07 10:41:00+00,V15367
283,2015-02-07 10:36:00+00,2015-02-07 10:41:00+00,V14945
250,2015-02-07 10:36:00+00,2015-02-07 10:40:00+00,V20831
2036,2015-02-07 10:37:00+00,2015-02-07 11:11:00+00,V16728
1148,2015-02-07 10:37:00+00,2015-02-07 10:56:00+00,V21308
972,2015-02-07 10:37:00+00,2015-02-07 10:53:00+00,V16737
926,2015-02-07 10:37:00+00,2015-02-07 10:52:00+00,V15378
906,2015-02-07 10:37:00+00,2015-02-07 10:52:00+00,V15207
766,2015-02-07 10:37:00+00,2015-02-07 10:50:00+00,V15914
702,2015-02-07 10:37:00+00,2015-02-07 10:49:00+00,V14691
547,2015-02-07 10:37:00+00,2015-02-07 10:46:00+00,V21688
482,2015-02-07 10:37:00+00,2015-02-07 10:45:00+00,V21172
478,2015-02-07 10:37:00+00,2015-02-07 10:45:00+00,V17429
948,2015-02-07 10:38:00+00,2015-02-07 10:53:00+00,V18759
529,2015-02-07 10:38:00+00,2015-02-07 10:46:00+00,V14592
371,2015-02-07 10:38:00+00,2015-02-07 10:44:00+00,V15224
328,2015-02-07 10:38:00+00,2015-02-07 10:43:00+00,V15039
1465,2015-02-07 10:39:00+00,2015-02-07 11:03:00+00,V19083
689,2015-02-07 10:39:00+00,2015-02-07 10:50:00+00,V14944
514,2015-02-07 10:39:00+00,2015-02-07 10:48:00+00,V18966
481,2015-02-07 10:39:00+00,2015-02-07 10:47:00+00,V15261
324,2015-02-07 10:39:00+00,2015-02-07 10:45:00+00,V21502
265,2015-02-07 10:39:00+00,2015-02-07 10:43:00+00,V20238
265,2015-02-07 10:39:00+00,2015-02-07 10:44:00+00,V18712
234,2015-02-07 10:39:00+00,2015-02-07 10:43:00+00,V21382
220,2015-02-07 10:39:00+00,2015-02-07 10:42:00+00,V19193
18656,2015-02-07 10:40:00+00,2015-02-07 15:51:00+00,V18646
1487,2015-02-07 10:40:00+00,2015-02-07 11:04:00+00,V17680
1066,2015-02-07 10:40:00+00,2015-02-07 10:58:00+00,V18727
1060,2015-02-07 10:40:00+00,2015-02-07 10:58:00+00,V20296
927,2015-02-07 10:40:00+00,2015-02-07 10:55:00+00,V17797
763,2015-02-07 10:40:00+00,2015-02-07 10:52:00+00,V18051
721,2015-02-07 10:40:00+00,2015-02-07 10:52:00+00,V15827
579,2015-02-07 10:40:00+00,2015-02-07 10:49:00+00,V16838
577,2015-02-07 10:40:00+00,2015-02-07 10:49:00+00,V19532
521,2015-02-07 10:40:00+00,2015-02-07 10:49:00+00,V18688
520,2015-02-07 10:40:00+00,2015-02-07 10:49:00+00,V14967
519,2015-02-07 10:40:00+00,2015-02-07 10:49:00+00,V19716
229,2015-02-07 10:40:00+00,2015-02-07 10:44:00+00,V19729
228,2015-02-07 10:40:00+00,2015-02-07 10:44:00+00,V18210
189,2015-02-07 10:40:00+00,2015-02-07 10:43:00+00,V18131
1856,2015-02-07 10:41:00+00,2015-02-07 11:12:00+00,V19647
1127,2015-02-07 10:41:00+00,2015-02-07 10:59:00+00,V20239
444,2015-02-07 10:41:00+00,2015-02-07 10:48:00+00,V20818
373,2015-02-07 10:41:00+00,2015-02-07 10:47:00+00,V21078
370,2015-02-07 10:41:00+00,2015-02-07 10:47:00+00,V19369
358,2015-02-07 10:41:00+00,2015-02-07 10:47:00+00,V15009
287,2015-02-07 10:41:00+00,2015-02-07 10:46:00+00,V15511
1377,2015-02-07 10:42:00+00,2015-02-07 11:05:00+00,V19526
1353,2015-02-07 10:42:00+00,2015-02-07 11:04:00+00,V15612
1234,2015-02-07 10:42:00+00,2015-02-07 11:03:00+00,V19028
951,2015-02-07 10:42:00+00,2015-02-07 10:58:00+00,V20379
498,2015-02-07 10:42:00+00,2015-02-07 10:50:00+00,V16865
349,2015-02-07 10:42:00+00,2015-02-07 10:48:00+00,V20314
347,2015-02-07 10:42:00+00,2015-02-07 10:48:00+00,V14741
291,2015-02-07 10:42:00+00,2015-02-07 10:47:00+00,V18903
280,2015-02-07 10:42:00+00,2015-02-07 10:47:00+00,V17402
266,2015-02-07 10:42:00+00,2015-02-07 10:46:00+00,V19046
1942,2015-02-07 10:43:00+00,2015-02-07 11:16:00+00,V19103
1260,2015-02-07 10:43:00+00,2015-02-07 11:04:00+00,V18342
986,2015-02-07 10:43:00+00,2015-02-07 11:00:00+00,V21417
675,2015-02-07 10:43:00+00,2015-02-07 10:54:00+00,V21006
555,2015-02-07 10:43:00+00,2015-02-07 10:52:00+00,V19834
466,2015-02-07 10:43:00+00,2015-02-07 10:51:00+00,V19428
450,2015-02-07 10:43:00+00,2015-02-07 10:50:00+00,V19061
442,2015-02-07 10:43:00+00,2015-02-07 10:50:00+00,V18368
378,2015-02-07 10:43:00+00,2015-02-07 10:49:00+00,V15620
356,2015-02-07 10:43:00+00,2015-02-07 10:49:00+00,V21507
346,2015-02-07 10:43:00+00,2015-02-07 10:49:00+00,V16531
199,2015-02-07 10:43:00+00,2015-02-07 10:46:00+00,V19849
1090,2015-02-07 10:44:00+00,2015-02-07 11:02:00+00,V17162
948,2015-02-07 10:44:00+00,2015-02-07 11:00:00+00,V20331
674,2015-02-07 10:44:00+00,2015-02-07 10:55:00+00,V17709
673,2015-02-07 10:44:00+00,2015-02-07 10:55:00+00,V18185
630,2015-02-07 10:44:00+00,2015-02-07 10:54:00+00,V16994
492,2015-02-07 10:44:00+00,2015-02-07 10:52:00+00,V16624
307,2015-02-07 10:44:00+00,2015-02-07 10:49:00+00,V20105
287,2015-02-07 10:44:00+00,2015-02-07 10:49:00+00,V15896
254,2015-02-07 10:44:00+00,2015-02-07 10:48:00+00,V20867
2186,2015-02-07 10:45:00+00,2015-02-07 11:22:00+00,V17431
1835,2015-02-07 10:45:00+00,2015-02-07 11:15:00+00,V15279
1824,2015-02-07 10:45:00+00,2015-02-07 11:16:00+00,V16052
1084,2015-02-07 10:45:00+00,2015-02-07 11:03:00+00,V21355
1003,2015-02-07 10:45:00+00,2015-02-07 11:02:00+00,V21609
922,2015-02-07 10:45:00+00,2015-02-07 11:00:00+00,V15724
846,2015-02-07 10:45:00+00,2015-02-07 10:59:00+00,V17276
443,2015-02-07 10:45:00+00,2015-02-07 10:52:00+00,V17560
390,2015-02-07 10:45:00+00,2015-02-07 10:52:00+00,V14677
332,2015-02-07 10:45:00+00,2015-02-07 10:50:00+00,V18891
211,2015-02-07 10:45:00+00,2015-02-07 10:48:00+00,V14950
68,2015-02-07 10:45:00+00,2015-02-07 10:46:00+00,V16133
936,2015-02-07 10:46:00+00,2015-02-07 11:02:00+00,V18146
545,2015-02-07 10:46:00+00,2015-02-07 10:55:00+00,V15384
542,2015-02-07 10:46:00+00,2015-02-07 10:55:00+00,V18851
396,2015-02-07 10:46:00+00,2015-02-07 10:52:00+00,V17044
275,2015-02-07 10:46:00+00,2015-02-07 10:51:00+00,V19650
194,2015-02-07 10:46:00+00,2015-02-07 10:49:00+00,V16432
156,2015-02-07 10:46:00+00,2015-02-07 10:49:00+00,V14901
653,2015-02-07 10:47:00+00,2015-02-07 10:58:00+00,V18453
506,2015-02-07 10:47:00+00,2015-02-07 10:56:00+00,V21510
500,2015-02-07 10:47:00+00,2015-02-07 10:55:00+00,V18950
302,2015-02-07 10:47:00+00,2015-02-07 10:52:00+00,V19455
242,2015-02-07 10:47:00+00,2015-02-07 10:51:00+00,V15185
205,2015-02-07 10:47:00+00,2015-02-07 10:50:00+00,V19211
983,2015-02-07 10:48:00+00,2015-02-07 11:04:00+00,V19953
791,2015-02-07 10:48:00+00,2015-02-07 11:01:00+00,V19279
385,2015-02-07 10:48:00+00,2015-02-07 10:54:00+00,V14937
380,2015-02-07 10:48:00+00,2015-02-07 10:54:00+00,V21639
365,2015-02-07 10:48:00+00,2015-02-07 10:54:00+00,V15876
699,2015-02-07 10:49:00+00,2015-02-07 11:01:00+00,V19023
625,2015-02-07 10:49:00+00,2015-02-07 11:00:00+00,V21649
539,2015-02-07 10:49:00+00,2015-02-07 10:58:00+00,V20325
506,2015-02-07 10:49:00+00,2015-02-07 10:57:00+00,V15646
404,2015-02-07 10:49:00+00,2015-02-07 10:56:00+00,V20663
185,2015-02-07 10:49:00+00,2015-02-07 10:52:00+00,V18225
66,2015-02-07 10:49:00+00,2015-02-07 10:50:00+00,V18319
566,2015-02-07 10:50:00+00,2015-02-07 10:59:00+00,V19067
439,2015-02-07 10:50:00+00,2015-02-07 10:58:00+00,V17855
300,2015-02-07 10:50:00+00,2015-02-07 10:55:00+00,V16300
281,2015-02-07 10:50:00+00,2015-02-07 10:54:00+00,V16319
217,2015-02-07 10:50:00+00,2015-02-07 10:53:00+00,V18680
117,2015-02-07 10:50:00+00,2015-02-07 10:52:00+00,V20941
1648,2015-02-07 10:51:00+00,2015-02-07 11:18:00+00,V15586
808,2015-02-07 10:51:00+00,2015-02-07 11:05:00+00,V19209
524,2015-02-07 10:51:00+00,2015-02-07 11:00:00+00,V19643
516,2015-02-07 10:51:00+00,2015-02-07 11:00:00+00,V18924
300,2015-02-07 10:51:00+00,2015-02-07 10:56:00+00,V14879
274,2015-02-07 10:51:00+00,2015-02-07 10:55:00+00,V15620
960,2015-02-07 10:52:00+00,2015-02-07 11:08:00+00,V19574
841,2015-02-07 10:52:00+00,2015-02-07 11:06:00+00,V21182
700,2015-02-07 10:52:00+00,2015-02-07 11:03:00+00,V21584
647,2015-02-07 10:52:00+00,2015-02-07 11:03:00+00,V19420
516,2015-02-07 10:52:00+00,2015-02-07 11:00:00+00,V14778
509,2015-02-07 10:52:00+00,2015-02-07 11:01:00+00,V20654
437,2015-02-07 10:52:00+00,2015-02-07 10:59:00+00,V20139
335,2015-02-07 10:52:00+00,2015-02-07 10:57:00+00,V17976
1102,2015-02-07 10:53:00+00,2015-02-07 11:11:00+00,V19920
539,2015-02-07 10:53:00+00,2015-02-07 11:02:00+00,V18198
532,2015-02-07 10:53:00+00,2015-02-07 11:02:00+00,V19061
437,2015-02-07 10:53:00+00,2015-02-07 11:00:00+00,V15511
423,2015-02-07 10:53:00+00,2015-02-07 11:00:00+00,V16741
414,2015-02-07 10:53:00+00,2015-02-07 11:00:00+00,V15711
361,2015-02-07 10:53:00+00,2015-02-07 10:59:00+00,V19138
122,2015-02-07 10:53:00+00,2015-02-07 10:55:00+00,V17916
90,2015-02-07 10:53:00+00,2015-02-07 10:55:00+00,V17517
1261,2015-02-07 10:54:00+00,2015-02-07 11:15:00+00,V17586
686,2015-02-07 10:54:00+00,2015-02-07 11:05:00+00,V19357
495,2015-02-07 10:54:00+00,2015-02-07 11:02:00+00,V14532
414,2015-02-07 10:54:00+00,2015-02-07 11:01:00+00,V14823
412,2015-02-07 10:54:00+00,2015-02-07 11:00:00+00,V19113
321,2015-02-07 10:54:00+00,2015-02-07 10:59:00+00,V20025
209,2015-02-07 10:54:00+00,2015-02-07 10:58:00+00,V19896
165,2015-02-07 10:54:00+00,2015-02-07 10:56:00+00,V14592
833,2015-02-07 10:55:00+00,2015-02-07 11:09:00+00,V16920
515,2015-02-07 10:55:00+00,2015-02-07 11:04:00+00,V17509
508,2015-02-07 10:55:00+00,2015-02-07 11:04:00+00,V16100
449,2015-02-07 10:55:00+00,2015-02-07 11:02:00+00,V16692
439,2015-02-07 10:55:00+00,2015-02-07 11:02:00+00,V14994
361,2015-02-07 10:55:00+00,2015-02-07 11:01:00+00,V15354
312,2015-02-07 10:55:00+00,2015-02-07 11:00:00+00,V20362
237,2015-02-07 10:55:00+00,2015-02-07 10:59:00+00,V21180
208,2015-02-07 10:55:00+00,2015-02-07 10:59:00+00,V19395
475,2015-02-07 10:56:00+00,2015-02-07 11:04:00+00,V16471
472,2015-02-07 10:56:00+00,2015-02-07 11:04:00+00,V17372
307,2015-02-07 10:56:00+00,2015-02-07 11:02:00+00,V15261
252,2015-02-07 10:56:00+00,2015-02-07 11:00:00+00,V18362
551,2015-02-07 10:57:00+00,2015-02-07 11:06:00+00,V17496
325,2015-02-07 10:57:00+00,2015-02-07 11:02:00+00,V19858
270,2015-02-07 10:57:00+00,2015-02-07 11:01:00+00,V18287
1478,2015-02-07 10:58:00+00,2015-02-07 11:22:00+00,V16686
1403,2015-02-07 10:58:00+00,2015-02-07 11:22:00+00,V16140
1234,2015-02-07 10:58:00+00,2015-02-07 11:19:00+00,V21134
1197,2015-02-07 10:58:00+00,2015-02-07 11:18:00+00,V18903
1017,2015-02-07 10:58:00+00,2015-02-07 11:15:00+00,V19216
443,2015-02-07 10:58:00+00,2015-02-07 11:06:00+00,V15563
249,2015-02-07 10:58:00+00,2015-02-07 11:02:00+00,V18385
166,2015-02-07 10:58:00+00,2015-02-07 11:01:00+00,V17402
1242,2015-02-07 10:59:00+00,2015-02-07 11:20:00+00,V18660
1210,2015-02-07 10:59:00+00,2015-02-07 11:19:00+00,V16565
975,2015-02-07 10:59:00+00,2015-02-07 11:15:00+00,V18490
724,2015-02-07 10:59:00+00,2015-02-07 11:11:00+00,V20077
397,2015-02-07 10:59:00+00,2015-02-07 11:05:00+00,V18772
347,2015-02-07 10:59:00+00,2015-02-07 11:05:00+00,V17362
305,2015-02-07 10:59:00+00,2015-02-07 11:04:00+00,V17042
240,2015-02-07 10:59:00+00,2015-02-07 11:03:00+00,V14854
114,2015-02-07 10:59:00+00,2015-02-07 11:01:00+00,V20119
1067,2015-02-07 11:00:00+00,2015-02-07 11:18:00+00,V16996
1054,2015-02-07 11:00:00+00,2015-02-07 11:17:00+00,V15690
339,2015-02-07 11:00:00+00,2015-02-07 11:06:00+00,V15646
325,2015-02-07 11:00:00+00,2015-02-07 11:05:00+00,V21578
292,2015-02-07 11:00:00+00,2015-02-07 11:05:00+00,V18459
250,2015-02-07 11:00:00+00,2015-02-07 11:04:00+00,V21479
1169,2015-02-07 11:01:00+00,2015-02-07 11:20:00+00,V19778
692,2015-02-07 11:01:00+00,2015-02-07 11:12:00+00,V19130
528,2015-02-07 11:01:00+00,2015-02-07 11:10:00+00,V18955
402,2015-02-07 11:01:00+00,2015-02-07 11:08:00+00,V16624
296,2015-02-07 11:01:00+00,2015-02-07 11:06:00+00,V14760
277,2015-02-07 11:01:00+00,2015-02-07 11:06:00+00,V20098
265,2015-02-07 11:01:00+00,2015-02-07 11:05:00+00,V15015
172,2015-02-07 11:01:00+00,2015-02-07 11:04:00+00,V17853
1070,2015-02-07 11:02:00+00,2015-02-07 11:20:00+00,V19961
873,2015-02-07 11:02:00+00,2015-02-07 11:16:00+00,V16701
862,2015-02-07 11:02:00+00,2015-02-07 11:17:00+00,V15378
326,2015-02-07 11:02:00+00,2015-02-07 11:07:00+00,V17580
160,2015-02-07 11:02:00+00,2015-02-07 11:05:00+00,V20941
132,2015-02-07 11:02:00+00,2015-02-07 11:04:00+00,V20756
1321,2015-02-07 11:03:00+00,2015-02-07 11:25:00+00,V14929
921,2015-02-07 11:03:00+00,2015-02-07 11:19:00+00,V19072
640,2015-02-07 11:03:00+00,2015-02-07 11:14:00+00,V19718
619,2015-02-07 11:03:00+00,2015-02-07 11:13:00+00,V15711
422,2015-02-07 11:03:00+00,2015-02-07 11:10:00+00,V14841
410,2015-02-07 11:03:00+00,2015-02-07 11:10:00+00,V14741
231,2015-02-07 11:03:00+00,2015-02-07 11:07:00+00,V14901
1780,2015-02-07 11:04:00+00,2015-02-07 11:34:00+00,V16260
1071,2015-02-07 11:04:00+00,2015-02-07 11:22:00+00,V15977
496,2015-02-07 11:04:00+00,2015-02-07 11:13:00+00,V20313
721,2015-02-07 11:05:00+00,2015-02-07 11:17:00+00,V15224
640,2015-02-07 11:05:00+00,2015-02-07 11:16:00+00,V18543
636,2015-02-07 11:05:00+00,2015-02-07 11:16:00+00,V18134
569,2015-02-07 11:05:00+00,2015-02-07 11:14:00+00,V16646
558,2015-02-07 11:05:00+00,2015-02-07 11:14:00+00,V19050
549,2015-02-07 11:05:00+00,2015-02-07 11:14:00+00,V20336
470,2015-02-07 11:05:00+00,2015-02-07 11:12:00+00,V15354
334,2015-02-07 11:05:00+00,2015-02-07 11:10:00+00,V14978
237,2015-02-07 11:05:00+00,2015-02-07 11:09:00+00,V15486
134,2015-02-07 11:05:00+00,2015-02-07 11:07:00+00,V20910
728,2015-02-07 11:06:00+00,2015-02-07 11:18:00+00,V18991
480,2015-02-07 11:06:00+00,2015-02-07 11:14:00+00,V19187
100,2015-02-07 11:06:00+00,2015-02-07 11:08:00+00,V21482
1258,2015-02-07 11:07:00+00,2015-02-07 11:28:00+00,V17644
623,2015-02-07 11:07:00+00,2015-02-07 11:17:00+00,V18978
582,2015-02-07 11:07:00+00,2015-02-07 11:17:00+00,V21150
528,2015-02-07 11:07:00+00,2015-02-07 11:16:00+00,V16693
731,2015-02-07 11:08:00+00,2015-02-07 11:21:00+00,V20366
617,2015-02-07 11:08:00+00,2015-02-07 11:18:00+00,V21192
601,2015-02-07 11:08:00+00,2015-02-07 11:18:00+00,V15140
219,2015-02-07 11:08:00+00,2015-02-07 11:11:00+00,V16303
195,2015-02-07 11:08:00+00,2015-02-07 11:11:00+00,V15009
1169,2015-02-07 11:09:00+00,2015-02-07 11:28:00+00,V19826
640,2015-02-07 11:09:00+00,2015-02-07 11:19:00+00,V19567
384,2015-02-07 11:09:00+00,2015-02-07 11:16:00+00,V21356
355,2015-02-07 11:09:00+00,2015-02-07 11:15:00+00,V21666
299,2015-02-07 11:09:00+00,2015-02-07 11:14:00+00,V18210
835,2015-02-07 11:10:00+00,2015-02-07 11:24:00+00,V15612
507,2015-02-07 11:10:00+00,2015-02-07 11:19:00+00,V21308
454,2015-02-07 11:10:00+00,2015-02-07 11:18:00+00,V15082
404,2015-02-07 11:10:00+00,2015-02-07 11:17:00+00,V21072
276,2015-02-07 11:10:00+00,2015-02-07 11:14:00+00,V17198
233,2015-02-07 11:10:00+00,2015-02-07 11:14:00+00,V17733
127,2015-02-07 11:10:00+00,2015-02-07 11:12:00+00,V15015
2072,2015-02-07 11:11:00+00,2015-02-07 11:45:00+00,V19001
980,2015-02-07 11:11:00+00,2015-02-07 11:28:00+00,V19213
907,2015-02-07 11:11:00+00,2015-02-07 11:26:00+00,V19357
877,2015-02-07 11:11:00+00,2015-02-07 11:26:00+00,V16018
698,2015-02-07 11:11:00+00,2015-02-07 11:23:00+00,V14689
623,2015-02-07 11:11:00+00,2015-02-07 11:21:00+00,V18236
579,2015-02-07 11:11:00+00,2015-02-07 11:21:00+00,V17635
520,2015-02-07 11:11:00+00,2015-02-07 11:20:00+00,V15005
451,2015-02-07 11:11:00+00,2015-02-07 11:18:00+00,V17782
310,2015-02-07 11:11:00+00,2015-02-07 11:16:00+00,V18149
309,2015-02-07 11:11:00+00,2015-02-07 11:16:00+00,V21382
272,2015-02-07 11:11:00+00,2015-02-07 11:16:00+00,V16222
1091,2015-02-07 11:12:00+00,2015-02-07 11:30:00+00,V16589
485,2015-02-07 11:12:00+00,2015-02-07 11:20:00+00,V17466
444,2015-02-07 11:12:00+00,2015-02-07 11:19:00+00,V19996
342,2015-02-07 11:12:00+00,2015-02-07 11:17:00+00,V17016
271,2015-02-07 11:12:00+00,2015-02-07 11:17:00+00,V18735
1028,2015-02-07 11:13:00+00,2015-02-07 11:30:00+00,V16500
986,2015-02-07 11:13:00+00,2015-02-07 11:30:00+00,V20119
